Date,Product_ID,Product_Name,Category,Base_Price,Discounted_Price,Units_Sold,Revenue,Discount (%),Rating
2023-04-09,P1008,Notebook Set,Office & Stationery,10.99,10.44,87,908.28,5,3.8
2023-04-09,P1009,Backpack,Fashion & Accessories,49.99,47.49,35,1662.15,5,3.7
2023-04-09,P1010,Running Shoes,Fashion & Accessories,89.99,76.49,39,2983.11,15,4.8
2023-04-09,P1011,Moisturizer,Beauty & Personal Care,22.49,22.49,95,2136.55,0,4.4
2023-04-09,P1012,Programming Book,Books & Learning,39.95,39.95,42,1677.9,0,4.5
2023-04-10,P1001,Wireless Headphones,Electronics,59.99,59.99,35,2099.65,0,4.5
2023-04-10,P1002,Bluetooth Speaker,Electronics,45.99,39.09,136,5316.24,15,4.1
2023-04-10,P1003,Smartwatch,Electronics,149.99,134.99,170,22948.3,10,4.2
2023-04-10,P1004,Yoga Mat,Fitness,25.0,23.75,69,1638.75,5,4.5
2023-04-10,P1005,Resistance Bands,Fitness,19.99,17.99,32,575.68,10,4.1
2023-04-10,P1006,Ceramic Mug,Home & Kitchen,12.99,11.69,55,642.95,10,4.4
2023-04-10,P1007,Non-stick Pan,Home & Kitchen,34.99,29.74,65,1933.1,15,4.7
2023-04-10,P1008,Notebook Set,Office & Stationery,10.99,10.99,56,615.44,0,3.9
2023-04-10,P1009,Backpack,Fashion & Accessories,49.99,42.49,57,2421.93,15,3.8
2023-04-10,P1010,Running Shoes,Fashion & Accessories,89.99,80.99,81,6560.19,10,4.7
2023-04-10,P1011,Moisturizer,Beauty & Personal Care,22.49,20.24,81,1639.44,10,4.6
2023-04-10,P1012,Programming Book,Books & Learning,39.95,37.95,105,3984.75,5,3.6
